PC1,PC2,pdv
-0.06001794542726863,-0.247216111975293,CLI0026556
1.4266165148677927,2.993275188035041,CLI0026561
-0.07241277964182695,-0.17093989735400228,CLI0026571
-0.06197928987435154,-0.23729377227505843,CLI0026610
-0.06441816451864552,-0.2330391043533189,CLI0026627
0.4844154051555245,2.5957945837816294,CLI0026628
-0.0688019540003742,-0.2420599939851909,CLI0026631
-0.05917019613287773,-0.24030713173340554,CLI0026639
-0.06575829294985402,-0.24239173530277935,CLI0026641
-0.8678670500343519,2.038224646654469,CLI0026651
-0.06575829294985402,-0.24239173530277935,CLI0026652
-0.05978173305974391,-0.230042182264056,CLI0026688
-0.06575829294985402,-0.24239173530277935,CLI0026698
-0.07023955144445358,-0.22595702872840204,CLI0026702
-0.06762277663394231,-0.2360727392166223,CLI0026706
-0.06532172423641802,-0.2415925664236798,CLI0026723
-0.06575829294985402,-0.24239173530277935,CLI0026747
-0.06638043896838877,-0.24412368017882694,CLI0026751
-0.04638659290252094,-0.21299446149697146,CLI0026753
-0.0676253819459507,-0.24260179328456483,CLI0026763
-0.47516825203558866,6.810564495389536,CLI0026765
-0.06575829294985402,-0.24239173530277935,CLI0026768
-0.06574013531033462,-0.24245051507359183,CLI0026777
-0.06677429086370118,-0.23995041785032412,CLI0026802
-0.06521347324149362,-0.24162690588033645,CLI0026803
-0.06535424528027774,-0.23170978868794972,CLI0026808
-0.06575829294985402,-0.24239173530277935,CLI0026813
-0.0671215137648489,-0.23766208904168115,CLI0026827
-0.06876342121586772,-0.23842138984624495,CLI0026829
-0.07254052378045785,-0.2351333559995091,CLI0026853
-0.06575829294985402,-0.24239173530277935,CLI0026912
0.6971244226702645,6.0629597816585274,CLI0026938
-0.06436211896872554,-0.24594703608143365,CLI0026942
-0.06575829294985402,-0.24239173530277935,CLI0026953
-2.2080842545463453,2.234197253239264,CLI0026954
-0.06575829294985402,-0.24239173530277935,CLI0026963
-0.05915448875881356,-0.2395605971776815,CLI0026971
-0.06449078885119704,-0.23853986859489884,CLI0026983
-0.0675744103906622,-0.24575624222453862,CLI0026988
-0.05800488855941022,-0.2292613506622426,CLI0026997
-0.06561502193330292,-0.24172183486569923,CLI0027004
-0.0654898729978095,-0.24156786340472194,CLI0027007
-0.06317935216175535,-0.2051967551282422,CLI0027011
-0.06575829294985402,-0.24239173530277935,CLI0027016
-0.06575829294985402,-0.24239173530277935,CLI0027018
-0.0669234782451288,-0.24498702521392415,CLI0027022
-0.06599699241378029,-0.24162679074282317,CLI0027028
-0.06571533522172647,-0.24123047642977452,CLI0027054
-0.06575829294985402,-0.24239173530277935,CLI0027060
-0.06414171774237168,-0.2370684327135802,CLI0027069
-0.07406789973478464,-0.24138023016933585,CLI0027072
-0.06575829294985402,-0.24239173530277935,CLI0027073
-0.07601050179158304,-0.24248950635469424,CLI0027074
-0.06606811134263112,-0.24601355654573484,CLI0027079
-0.06575829294985402,-0.24239173530277935,CLI0027085
-0.06575829294985402,-0.24239173530277935,CLI0027086
-0.06575829294985402,-0.24239173530277935,CLI0027087
-0.06660301334615025,-0.2376891535521818,CLI0027108
-0.0645171098899117,-0.2413444169647311,CLI0027109
-0.06199584678724026,-0.241428482711831,CLI0027111
-0.06586306858315212,-0.22784269491340453,CLI0027130
-0.06163876501144727,-0.23399059057166666,CLI0027131
-0.07768137283244575,-0.24065416401992606,CLI0027146
-0.04280095457454849,-0.22292245309170314,CLI0027158
-0.06487600589580322,-0.23854494805526658,CLI0027161
2.48642197885228,5.632274429925292,CLI0027162
-0.0719003650780013,-0.23739140860068877,CLI0027172
-0.06575829294985402,-0.24239173530277935,CLI0027175
-0.06577526351660962,-0.2423059340892934,CLI0027177
-0.06575829294985402,-0.24239173530277935,CLI0027178
-0.06575829294985402,-0.24239173530277935,CLI0027180
-0.007778786133592791,3.14946852471299,CLI0027182
-0.07420209075384955,-0.2382539487366224,CLI0027200
-0.06575829294985402,-0.24239173530277935,CLI0027201
-0.06303888686571354,-0.2417559099630054,CLI0027205
-0.07581115591486169,-0.2386244905885083,CLI0027208
-0.0656877513463999,-0.24228191198361185,CLI0027213
-0.06874614898170973,-0.2400690243345012,CLI0027217
-0.06575829294985402,-0.24239173530277935,CLI0027219
-0.06630120528919808,-0.24025723409978428,CLI0027220
-0.059962958094639474,-0.23261244894992034,CLI0027223
-0.06827598601868845,-0.24447462488777597,CLI0027225
-0.059384776537313194,-0.23011945010935597,CLI0027227
-0.0637613739102365,-0.21337189194457615,CLI0027228
-0.07351534641053993,-0.235237192365767,CLI0027231
-0.3601097970897831,-0.05794197803577098,CLI0027233
-1.4542655975526544,2.259877547332991,CLI0027235
-0.06577419101803265,-0.24241465004448992,CLI0027242
-0.06575829294985402,-0.24239173530277935,CLI0027243
-0.06421551933734149,-0.23587575540616876,CLI0027251
-0.0637438100115007,-0.2406604688407719,CLI0027252
-0.06752566739083382,-0.24395952294514175,CLI0027258
-0.07345055193652943,-0.19750976028510053,CLI0027259
-0.0642044728280699,-0.23946676227071503,CLI0027261
-0.06575829294985402,-0.24239173530277935,CLI0027262
-0.06575829294985402,-0.24239173530277935,CLI0027264
-0.06575829294985402,-0.24239173530277935,CLI0027266
-0.06725832468356353,-0.24441783447398213,CLI0027269
0.0066680921580331036,0.08252296976512884,CLI0027270
-0.06632729924837992,-0.23794885655383213,CLI0027273
-0.06031826255613347,-0.2142806561339768,CLI0027276
0.33750994515584387,2.0548928072213233,CLI0027280
0.6417766311453409,2.5456408155870434,CLI0027282
-0.06518314320581185,-0.25007581218163066,CLI0027283
-0.08051835931874328,-0.22598717756802508,CLI0027285
-0.07621866812053818,-0.2544431812092752,CLI0027287
-0.07036853646664112,-0.23294879247269706,CLI0027293
1.6496939172804483,4.114883443249205,CLI0027298
-0.07833053051130952,-0.1774457593903853,CLI0027302
-0.06702862063176056,-0.24454880944903817,CLI0027307
-0.05890825755142011,-0.2397387283953038,CLI0027314
-0.8692519920370219,3.7832284473587956,CLI0027319
-0.06581405556108678,-0.24076126968131897,CLI0027326
-0.07135912460637683,-0.23679436903225998,CLI0027340
-0.06463892851967763,-0.22940650283344902,CLI0027342
-0.5576692503983351,2.192148362440213,CLI0027345
-0.06677872036409027,-0.24324961383577723,CLI0027353
-0.07443376812690401,-0.24422957231263395,CLI0027356
-0.5041594633743846,-1.0472034270827948,CLI0027360
-0.06770302961636811,-0.24207066528989163,CLI0027375
-0.06575829294985402,-0.24239173530277935,CLI0027380
-0.07012109507482808,-0.2383086710447795,CLI0027382
-0.06695966529099848,-0.24136671531209977,CLI0027383
-0.05822231835068611,-0.2447297684880313,CLI0027387
-0.06575829294985402,-0.24239173530277935,CLI0027399
-0.06834399340964187,-0.2508184126063113,CLI0027407
-0.07795150142808102,-0.23253653211278552,CLI0027412
-0.0656891784365201,-0.24229362138193553,CLI0027413
-0.06569805069441029,-0.24229883049312062,CLI0027419
-0.06353775252565214,-0.20701046856435384,CLI0027420
-0.06885926023986964,-0.24527167469165637,CLI0027422
-0.05929703636928642,-0.2245803240527553,CLI0027423
-0.0674775452450749,-0.24109708196547858,CLI0027429
-0.07532846346037698,-0.24905740849695465,CLI0027430
-0.06671559831711149,-0.23666858388593212,CLI0027431
-0.06575829294985402,-0.24239173530277935,CLI0027451
-0.06500859075782056,-0.23996182415505082,CLI0027471
-0.06575829294985402,-0.24239173530277935,CLI0027487
-0.06575829294985402,-0.24239173530277935,CLI0027493
-0.0638737190811284,-0.2398923539677994,CLI0027494
-0.06523711916322622,-0.24070561602011406,CLI0027495
-0.06754395323455,-0.23928284823982054,CLI0027496
-0.06618223007033998,-0.242184213793035,CLI0027508
-0.06575829294985402,-0.24239173530277935,CLI0027509
-0.06508760212566575,-0.24043521786897398,CLI0027525
-0.06614302430234689,-0.24384126523573316,CLI0027527
0.6126731931728262,5.00106916095632,CLI0027532
-0.06575829294985402,-0.24239173530277935,CLI0027538
0.9684136131142573,4.645792283353589,CLI0027541
-0.0666312533534437,-0.24281818902979257,CLI0027542
-0.06420085289471895,-0.23777746244272768,CLI0027568
-0.06572162918833215,-0.24230188777070846,CLI0027569
-0.0626997107857286,-0.240876978617018,CLI0027571
-0.06575829294985402,-0.24239173530277935,CLI0027573
-0.06600077515873305,-0.24110966116570515,CLI0027575
-0.5844694696341254,2.0814851939722416,CLI0027577
-0.06618933023856362,-0.24284710289507855,CLI0027579
-0.06839901980203245,-0.22245361578078152,CLI0027580
-0.0658552046187537,-0.24243130152927245,CLI0027591
-0.06575829294985402,-0.24239173530277935,CLI0027612
-0.05509068143434544,-0.22776986592429527,CLI0027619
-0.06575829294985402,-0.24239173530277935,CLI0027620
-0.06575829294985402,-0.24239173530277935,CLI0027623
-0.06001478204323978,-0.22816208526647092,CLI0027633
0.9824996133398672,4.882453099887771,CLI0027646
-0.06575829294985402,-0.24239173530277935,CLI0027660
-0.06575829294985402,-0.24239173530277935,CLI0027663
8.815102014078528,12.68158380914514,CLI0027667
-0.0657806621211177,-0.24241026416420347,CLI0027672
-0.057679007930929574,-0.22131791345746157,CLI0027679
-0.06575829294985402,-0.24239173530277935,CLI0027680
0.4472185602255738,2.7861075220671565,CLI0027682
-0.06528253717067817,-0.23892540298318374,CLI0027691
-0.06409916095188538,-0.23749584487337294,CLI0027700
-0.06575829294985402,-0.24239173530277935,CLI0027708
-0.067602783205287,-0.24331267185130845,CLI0027710
-0.06465467934771897,-0.2361704699459812,CLI0027711
1.6917195565818652,7.169483173712128,CLI0027723
-0.059458747522002295,-0.2300365089464146,CLI0027725
-0.06774056084073214,-0.22984144681436355,CLI0027726
-0.054935511850425923,-0.21307075615427215,CLI0027734
-0.06674459659247241,-0.24066185307533927,CLI0027737
-0.06806057746026532,-0.25771306580733605,CLI0027745
-0.06584809951832957,-0.24261605027583263,CLI0027748
-0.06574299738694833,-0.24234477085999354,CLI0027752
-0.431556578365302,2.130844566375606,CLI0027754
-0.06436690493818434,-0.24438200010452044,CLI0027758
-0.06211036572689346,-0.23377895129325574,CLI0027763
-0.06675315060705253,-0.23533892516231053,CLI0027768
-0.06584761771394837,-0.24254374968015882,CLI0027769
-0.04706172141364693,-0.21206467859279438,CLI0027776
-0.06636530331889275,-0.2402008126670309,CLI0027783
-0.06729384484417711,-0.24386156765899064,CLI0027787
-0.06682616355141363,-0.23370053179666747,CLI0027788
-0.060110625200240055,-0.22919573645078956,CLI0027789
0.8624481943059689,2.0423607525092855,CLI0027803
-0.06575829294985402,-0.24239173530277935,CLI0027808
-0.060252270152147964,-0.23439203196616415,CLI0027814
-0.04858018949808395,-0.2137680010458506,CLI0027823
-0.06954443274287288,-0.2365232336838982,CLI0027827
2.7815316001687562,2.006221641247465,CLI0027832
-0.06575829294985402,-0.24239173530277935,CLI0027837
-0.06573129271297125,-0.24237279144523632,CLI0027839
-0.0663475461367359,-0.23303565245097843,CLI0027846
-0.07166156502578365,-0.23967938720978654,CLI0027849
-0.056312583803526946,-0.22219770678102288,CLI0027874
-0.07514586259970085,-0.22363533035548774,CLI0027875
-0.06563542705716584,-0.24089006444220767,CLI0027883
-0.06705079110480978,-0.24103695832767863,CLI0027890
-0.06575829294985402,-0.24239173530277935,CLI0027901
-0.0765816428486901,-0.22828833396762954,CLI0027905
0.07549334011062428,2.6032785882796543,CLI0027906
-0.07182208521315497,-0.25835451144537636,CLI0027910
-0.06575829294985402,-0.24239173530277935,CLI0027915
1.352053623603723,3.0806362674815455,CLI0027923
-0.04495167097236954,-0.24352437821461112,CLI0027930
-0.08230123712579374,-0.24758874359818245,CLI0027932
-0.06309599383192527,-0.23671174857153374,CLI0027936
-0.06446687023416352,-0.23914020654268978,CLI0027942
-0.06575829294985402,-0.24239173530277935,CLI0027948
1.887197201801218,3.451851891012621,CLI0027959
-0.06645370279583668,-0.23322042355704134,CLI0027962
-0.06575829294985402,-0.24239173530277935,CLI0027968
-0.06575829294985402,-0.24239173530277935,CLI0027970
-0.07124456587067007,-0.21292576075941197,CLI0027975
-0.06578336613220892,-0.24242867312761318,CLI0027976
-0.07698621693742894,-0.2392990837097659,CLI0027978
-0.06575829294985402,-0.24239173530277935,CLI0027979
-0.13647432562074052,-0.18824555589410522,CLI0027980
4.228773029528338,6.664880602606513,CLI0027983
-0.06792993592060316,-0.23272498710466638,CLI0027986
-0.06580283015179465,-0.22615917834849275,CLI0027993
-0.06621129910747259,-0.20676379691398566,CLI0027994
3.9717236925520676,8.516174080285008,CLI0027995
2.4330504561915656,4.065408067121781,CLI0027997
-0.06155125204447483,-0.23508263705961205,CLI0028000
-0.04613287042584797,-0.2289256746843871,CLI0028002
1.2739615095249204,3.410350194457652,CLI0028007
-0.06575829294985402,-0.24239173530277935,CLI0028009
-0.5991633032305569,3.9359769168566916,CLI0028010
1.2395960149034604,2.7676830133836976,CLI0028018
-0.05724865114064137,-0.24147517726588788,CLI0028019
-0.06577249032038965,-0.24242864767471722,CLI0028022
-0.06713486504706027,-0.25086011184796897,CLI0028024
-0.12868390899762003,0.8922016364323379,CLI0028029
-0.06402407245755691,-0.24286707374688946,CLI0028032
-0.06575829294985402,-0.24239173530277935,CLI0028033
-0.06575829294985402,-0.24239173530277935,CLI0028035
-0.06664036714203585,-0.24418867419043533,CLI0028037
-0.06571663984481053,-0.242332526603829,CLI0028050
-0.06575829294985402,-0.24239173530277935,CLI0028066
-0.8896142246226487,3.7978733388222863,CLI0028071
-0.06575829294985402,-0.24239173530277935,CLI0028075
-0.0659814018330446,-0.24227724414306187,CLI0028077
-3.5422414880726873,-13.578932111860816,CLI0028080
-0.0664409138782517,-0.2427644661713255,CLI0028090
-0.06465923393560392,-0.23786046538307104,CLI0028094
-0.06538396987404337,-0.23951689117609065,CLI0028098
-0.06414559693032108,-0.2384734494088124,CLI0028102
-0.06575829294985402,-0.24239173530277935,CLI0028104
1.513463205763344,1.7862271822752895,CLI0028106
-0.04937339510610484,-0.22702885471958348,CLI0028111
1.1118448791433726,12.182370274484915,CLI0028125
-0.3282971327554726,5.32484585299201,CLI0028143
-0.08917665483809126,6.578561445804094,CLI0028153
-0.058896651318684615,-0.2385472866949452,CLI0028165
-0.06575829294985402,-0.24239173530277935,CLI0028168
-0.031503313536807596,1.9945858356423731,CLI0028170
-0.06575829294985402,-0.24239173530277935,CLI0028171
2.0933680583667713,3.7389479224445767,CLI0028178
-0.049782953139237494,-0.23432210930398206,CLI0028180
-0.06575829294985402,-0.24239173530277935,CLI0028195
-0.06575829294985402,-0.24239173530277935,CLI0028213
-0.06631518893247411,-0.2488900612124648,CLI0028214
-5.154561886163844,4.856167752078961,CLI0028219
-0.0657593643812711,-0.24239470760102982,CLI0028220
-0.06455101770531856,-0.23883863558981655,CLI0028225
-0.06575829294985402,-0.24239173530277935,CLI0028238
-0.06854659058926701,-0.23962745844312106,CLI0028242
-0.06575829294985402,-0.24239173530277935,CLI0028250
-0.0656312136633218,-0.24200869618427664,CLI0028273
-0.06807463928313377,-0.2436545234876394,CLI0028282
-0.06453660339256938,-0.2324410466392399,CLI0028284
-0.06605102786820077,-0.24239192112821498,CLI0028289
-0.06597551679583658,-0.2403879685172239,CLI0028290
-0.06787171083247293,-0.23567633966582585,CLI0028291
-0.06897745516170815,-0.24050828693429596,CLI0028303
-0.06736438951403718,-0.2336571504062082,CLI0028304
-0.06575829294985402,-0.24239173530277935,CLI0028305
1.6320148809591708,6.703895279945724,CLI0028316
-0.05783716226742637,-0.22986412349359922,CLI0028319
-0.06575829294985402,-0.24239173530277935,CLI0028325
-0.06679442354975754,-0.24136351264097208,CLI0028327
1.5026346951528704,4.666634162878581,CLI0028334
-0.06575829294985402,-0.24239173530277935,CLI0028345
-0.25850870671160003,1.207703737251751,CLI0028358
0.6209050850349569,2.5968027867267023,CLI0028359
-0.0695092049595854,-0.24170551607603893,CLI0028365
-0.06751614338488894,-0.2413105579227603,CLI0028369
-0.064916010920124,-0.241938010336289,CLI0028372
-0.06575829294985402,-0.24239173530277935,CLI0028378
-0.07400916214112588,-0.22216524640299223,CLI0028385
-0.6006717226771696,1.798801653264474,CLI0028386
-0.058596299595974156,-0.2386431363514226,CLI0028415
2.7656977279050396,7.211565424282879,CLI0028427
-0.06796431368441702,-0.23193083261518635,CLI0028432
-0.06575829294985402,-0.24239173530277935,CLI0028442
-0.054774783311373004,-0.21815547118486844,CLI0028460
-1.1854613235368014,3.1232468095324886,CLI0028461
-0.06575829294985402,-0.24239173530277935,CLI0028462
-0.0696087476686277,-0.2295669308658285,CLI0028463
112.58304170557895,-19.116827796105316,CLI0028484
-0.06593468439198959,-0.2427265887754364,CLI0028486
-0.06575829294985402,-0.24239173530277935,CLI0028492
-0.06575829294985402,-0.24239173530277935,CLI0028493
-0.07626661632471558,-0.23715402903966346,CLI0028503
-0.06577233902881786,-0.24239868007448806,CLI0028508
-0.07263989359798131,-0.2426005256232848,CLI0028510
0.4833919606775169,3.1467042752335694,CLI0028512
2.6261218632325782,7.273414116229901,CLI0028514
-0.0662721218848466,-0.24358475485095385,CLI0028520
-0.06617970467003138,-0.2427685186944009,CLI0028526
-0.9335259965345891,1.6701188387381096,CLI0028528
-0.06614930449191952,-0.23343655537622976,CLI0028599
-0.06999519877270634,-0.2368528459435816,CLI0028600
-0.06575829294985402,-0.24239173530277935,CLI0028603
-0.06575829294985402,-0.24239173530277935,CLI0028619
0.2334132544723325,2.561908212389003,CLI0028623
-0.0667093297885125,-0.23884066613576924,CLI0028635
-0.07171807555832115,-0.23419813744279983,CLI0028642
4.940615812613418,4.798738048525313,CLI0028649
-0.06619120039669968,-0.24102601254769826,CLI0028650
1.531197326165349,8.085419837257618,CLI0028652
-0.06575794421501564,-0.24239315904359154,CLI0028656
-0.0657016979383188,-0.24222613090817852,CLI0028658
-0.06575829294985402,-0.24239173530277935,CLI0028660
-0.06429768288666736,-0.23638338825472632,CLI0028682
-0.07718409195563734,-0.22730180127208385,CLI0028686
0.5802437750083597,2.815369597979647,CLI0028691
-0.34523983541624015,2.031919344003533,CLI0028696
-0.06575829294985402,-0.24239173530277935,CLI0028706
-0.03978193077034637,-0.22832319305785956,CLI0028707
0.44214728456767916,0.7605754049914838,CLI0028719
-0.06575829294985402,-0.24239173530277935,CLI0028724
-0.06558034459984795,-0.24192956811931868,CLI0028726
-0.05928197524345923,-0.2297137913393483,CLI0028733
0.8756005467584583,4.060229669355998,CLI0028741
-0.06039898237495457,-0.22863363694954206,CLI0028749
0.8214625713639235,8.033850641898693,CLI0028764
-0.06575829294985402,-0.24239173530277935,CLI0028792
-0.06492449813258709,-0.24297906150186244,CLI0028796
-0.06438462566505357,-0.2515964103404003,CLI0028835
-0.07195550411316767,-0.24964107688719667,CLI0028850
-0.06608564321895899,-0.2403456443162576,CLI0028858
-0.06402035756291495,-0.24099775594314446,CLI0028859
-0.06591241918807189,-0.2401509024474763,CLI0028861
-0.06645456923004842,-0.21116594959636373,CLI0028867
-0.06641045753485623,-0.23686129166585312,CLI0028869
-0.06399857440624446,-0.24046979810047117,CLI0028870
0.6074445206123988,4.540787624165441,CLI0028910
-0.06281330650616945,-0.23954022066388922,CLI0028914
-0.06570923910209304,-0.24367697426212973,CLI0028922
1.177550900873355,2.3641474847044277,CLI0028926
-0.06575829294985402,-0.24239173530277935,CLI0028927
-0.06462247595220805,-0.23108873898933402,CLI0028929
-0.05941749905589239,-0.23404133206057617,CLI0028932
-0.06585165004864947,-0.24233455467433598,CLI0028956
-0.06926794897954734,-0.23561711649545938,CLI0028984
-0.06514048510822358,-0.24166833913481403,CLI0029005
-0.06575829294985402,-0.24239173530277935,CLI0029020
-0.06575829294985402,-0.24239173530277935,CLI0029025
-0.06172704641339241,-0.22429964590626253,CLI0029041
-0.052131376991513094,-0.21639720086606307,CLI0037584
-0.07034469978731231,-0.23379058690957913,CLI0043036
-0.0621210180770858,-0.2413953441090738,CLI0043046
-0.06440196850087161,-0.23758976781203042,CLI0043049
-0.06688152433247492,-0.24420225708691456,CLI0043050
-0.0656519946345383,-0.24447625989100094,CLI0043051
-16.607286612614626,-21.036864626733628,CLI0043076
-0.06614886059728081,-0.2399963419371324,CLI0043080
-0.06544856168312171,-0.24232242559238337,CLI0043098
-0.06642494762791487,-0.23680980821502395,CLI0043105
-0.06710509506786154,-0.24369709218234373,CLI0043113
-0.061718788461733544,-0.23627910099615304,CLI0043116
-0.06575829294985402,-0.24239173530277935,CLI0043121
-0.06352475145153386,-0.23764344924226494,CLI0043127
-0.06575829294985402,-0.24239173530277935,CLI0043139
-0.0673329882210377,-0.24158724537981346,CLI0043144
-0.06600454307358695,-0.24159984060922732,CLI0043150
-0.0665183341488556,-0.23185810269414067,CLI0043157
-0.06504701627216973,-0.24323678441287191,CLI0043167
-0.06576201204953486,-0.24237426505872786,CLI0043171
-0.06828191676958573,-0.24264692145999053,CLI0043198
-0.06575829294985402,-0.24239173530277935,CLI0043213
0.018174731379102745,0.721223192365523,CLI0043225
-0.06575829294985402,-0.24239173530277935,CLI0043243
-0.06526486586915022,-0.24196223095006833,CLI0043256
-0.06575829294985402,-0.24239173530277935,CLI0043264
-0.7540355570777707,0.46727774641151093,CLI0043273
-0.04466020201205979,-0.23070038475950586,CLI0043274
-0.04805253638226199,-0.22295377571795308,CLI0043282
-0.06991258362892125,-0.23432960663335087,CLI0043292
-0.06349623279497871,-0.24958928935107452,CLI0043317
-0.05636502471485671,-0.23790998237086533,CLI0043319
-0.0656982428968021,-0.24235225373460048,CLI0043362
-0.0657859379864036,-0.2422707691766881,CLI0043370
-0.06662742251231568,-0.24001899210551578,CLI0043486
-0.06682455523276445,-0.2421497702283174,CLI0043504
-0.06575829294985402,-0.24239173530277935,CLI0043573
-0.06503245539052349,-0.239924626193459,CLI0043857
-0.06417730117277308,-0.23889855551908093,CLI0029062
-0.05874472862159384,-0.22758100044750645,CLI0029075
-0.06928256026033768,-0.23959320436260814,CLI0029079
-0.7716764437662277,6.322092282492753,CLI0029112
-0.06679913133970926,-0.24485229584897372,CLI0029117
-0.06826011157616131,-0.24373146799888357,CLI0029120
-0.06497003192924632,-0.23673231335492098,CLI0029126
-0.0661913405153839,-0.24165390000986,CLI0029147
-0.06392324704522234,-0.2463887485578974,CLI0029152
-0.06575829294985402,-0.24239173530277935,CLI0029156
-0.06575829294985402,-0.24239173530277935,CLI0029163
-0.06575829294985402,-0.24239173530277935,CLI0029165
-0.06259272155671869,-0.24944691455028462,CLI0029166
-0.06513019849552944,-0.23942551046159344,CLI0029178
-0.06195055696832012,-0.24155030428707078,CLI0029184
-3.5917108936314492,8.763349935606586,CLI0029209
-0.06575829294985402,-0.24239173530277935,CLI0029213
-0.06632296709428548,-0.23137328939737592,CLI0029229
-0.06575527567910154,-0.24260563733710394,CLI0029240
-0.06490763164596731,-0.2434338690842373,CLI0029258
-0.03309967904948409,-0.23259232441073108,CLI0029259
-0.17619064342251173,1.5097710823998476,CLI0029281
-0.06580600911586135,-0.24250546334952572,CLI0029285
-0.06344698290223538,-0.24379944656076985,CLI0029291
-0.06512304318818742,-0.23863090067708415,CLI0029292
-0.06575829294985402,-0.24239173530277935,CLI0029298
-0.06575829294985402,-0.24239173530277935,CLI0029310
-0.06627019524587127,-0.24258318244848542,CLI0029311
-0.06583644114306766,-0.24263137019266726,CLI0029325
-0.06873608652393233,-0.23000643395422404,CLI0029343
-0.06793691146703561,-0.2420175039710247,CLI0029349
-0.07356997099449668,-0.250583326681003,CLI0029350
-0.05995411318066258,-0.2340545609745131,CLI0029352
-0.06575829294985402,-0.24239173530277935,CLI0029355
-0.06575054863293182,-0.24239556165237472,CLI0029361
-0.0647126080053943,-0.2400526855566799,CLI0029373
-0.0630034867563228,-0.2369104257412569,CLI0029377
-0.07261914428212617,-0.24632492051806545,CLI0029384
-0.07828849319228269,-0.1244133276192007,CLI0029388
-0.06575829294985402,-0.24239173530277935,CLI0029389
-0.07269021865572703,-0.2255471757913154,CLI0029401
-0.057080887925466804,-0.2459188296713704,CLI0029430
-0.06510158869080104,-0.24235697009313495,CLI0029433
-0.0684841037926847,-0.2374182366551882,CLI0029440
-0.06386208172485294,-0.24771906021319676,CLI0029446
-0.06572992474374134,-0.24227699007511116,CLI0029458
-0.06575829294985402,-0.24239173530277935,CLI0029473
-0.06575829294985402,-0.24239173530277935,CLI0029704
0.3020680019086186,2.0653492462985685,CLI0029707
-0.07042245242274423,-0.22800941242953596,CLI0029708
-0.06696825493766921,-0.24808742317444715,CLI0029709
-0.06529495193346162,-0.24057189069600718,CLI0029710
-0.06575829294985402,-0.24239173530277935,CLI0029713
-0.06557760449035029,-0.24201915569945542,CLI0029714
-0.0689204268327718,-0.2243925361438454,CLI0029716
-0.0654643416176242,-0.2412074683428377,CLI0029728
-0.06575770401185425,-0.24240302056781746,CLI0029730
-0.06575829294985402,-0.24239173530277935,CLI0029736
-0.06099069115350131,-0.2343517461962459,CLI0029738
-0.06842599843747667,-0.22819415862332,CLI0029745
-0.07337670959636498,-0.2259986821945857,CLI0029749
-0.25373682581275314,0.3948333084090457,CLI0029751
-0.0686995216542136,-0.2350729884993177,CLI0029752
2.080726456491156,2.655953052425674,CLI0029762
-0.0663772587843719,-0.2357311921324325,CLI0029765
-0.06578123640724695,-0.24240546730063708,CLI0029768
-0.06581416108131768,-0.24270298000228654,CLI0029778
-0.060778694709553355,-0.2422582241047742,CLI0029786
-0.06736561231344661,-0.2316129216074687,CLI0029788
-0.0646215066646911,-0.23807737418665728,CLI0029791
-0.06575829294985402,-0.24239173530277935,CLI0029799
-0.07500437344407841,-0.19659867867682249,CLI0029803
1.6698518070324002,5.568693102697548,CLI0029804
-0.06576598034378087,-0.2424162542604648,CLI0029805
-0.0666862367833151,-0.23722123700301023,CLI0029807
-0.06575829294985402,-0.24239173530277935,CLI0029808
-0.06521176607105854,-0.24248083645823504,CLI0029817
-0.06302280408758752,-0.23566726036880958,CLI0029818
-0.06196902555052081,-0.22707152620336946,CLI0029819
-0.06652190081589955,-0.25396289387796045,CLI0029825
-0.054003535673236465,-0.22150183067674215,CLI0029828
-0.06574341553721769,-0.2425791364472901,CLI0029831
-0.06575829294985402,-0.24239173530277935,CLI0029832
-0.06562428675141052,-0.24079452925753794,CLI0029833
-0.05382201920002982,-0.22573782176469723,CLI0029836
-0.06792729803945752,-0.24310931399045613,CLI0029840
0.8582243279258068,4.751277037883979,CLI0029841
-0.054226188228408995,-0.23341944156854882,CLI0029842
-0.06632611981720445,-0.23780652410758313,CLI0029844
-0.06287087381762399,-0.23757134137660518,CLI0029853
-0.06612120965041443,-0.23767885179305875,CLI0029855
-0.06378921740147651,-0.24529135412793654,CLI0029856
-0.06598721540464449,-0.24102183791074083,CLI0029863
-0.06196751251889587,-0.2422549929879169,CLI0029868
-0.06575829294985402,-0.24239173530277935,CLI0029877
-0.06383707338370927,-0.2480138846530439,CLI0029879
-0.06443913220349924,-0.2417656387844126,CLI0029880
0.33227035775767516,0.9507143022630008,CLI0029884
-0.07579062646246222,-0.23136367231716817,CLI0029891
-0.0673283577740239,-0.2432841628844014,CLI0029893
-0.05875750754367155,-0.21450553533096128,CLI0029896
-0.07053344649621843,-0.23697980825331164,CLI0029897
-0.062180489798022216,-0.22342171983570328,CLI0029906
-0.06575829294985402,-0.24239173530277935,CLI0029907
-0.06470430363362625,-0.23663846374974218,CLI0029914
-0.06575829294985402,-0.24239173530277935,CLI0029915
-0.06821269545066472,-0.24476330695371332,CLI0029922
-0.06644948451608998,-0.24203365237550287,CLI0029925
-0.06600137745507974,-0.24106019991763072,CLI0029927
-0.056405878832525964,-0.23895740323729647,CLI0029929
-0.06393169856648387,-0.23097174744985993,CLI0029930
2.9139915284449502,3.904414585993885,CLI0029936
-0.07589713124422497,-0.2475948954774327,CLI0029937
-0.06134765925418381,-0.2243134302486858,CLI0029938
-0.05714560932348858,-0.2374666983518936,CLI0029942
